respondent_id,aura_interest_label,art_experience_level,art_forms_interest,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_1768,Interested,Complete_Beginner,Resin,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
AURA_1769,Interested,Advanced,Acrylic|Fluid_Pour|Sketching|Watercolour,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1
AURA_1770,Maybe,Complete_Beginner,Fluid_Pour|Pottery,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
AURA_1771,Not_Interested,Complete_Beginner,Acrylic|Fluid_Pour|Indian_Classical|Mandala|Pottery,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
AURA_1772,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Watercolour,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
AURA_1773,Interested,Curious_Beginner,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
AURA_1774,Interested,Regular_Hobbyist,Digital_Art|Indian_Classical|Watercolour,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
AURA_1775,Interested,Casual_Hobbyist,Calligraphy|Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
AURA_1776,Not_Interested,Curious_Beginner,Digital_Art|Pottery,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
AURA_1777,Maybe,Complete_Beginner,Acrylic|Calligraphy|Fluid_Pour|Indian_Classical|Pottery,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AURA_1778,Interested,Curious_Beginner,Acrylic|Indian_Classical|Watercolour,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
AURA_1779,Interested,Curious_Beginner,Fluid_Pour|Resin|Sketching|Watercolour,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1
AURA_1780,Interested,Complete_Beginner,Pottery|Resin|Sketching,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
AURA_1781,Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AURA_1782,Interested,Advanced,Acrylic|Digital_Art|Indian_Classical|Watercolour,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AURA_1783,Interested,Regular_Hobbyist,Fluid_Pour|Mandala|Sketching,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
AURA_1784,Interested,Curious_Beginner,Indian_Classical|Resin,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1
AURA_1785,Not_Interested,Complete_Beginner,Acrylic,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
AURA_1786,Interested,Curious_Beginner,Acrylic|Digital_Art|Pottery|Resin|Watercolour,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
AURA_1787,Interested,Curious_Beginner,Indian_Classical|Sketching,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
AURA_1788,Interested,Casual_Hobbyist,Calligraphy|Indian_Classical|Pottery,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
AURA_1789,Not_Interested,Casual_Hobbyist,Calligraphy|Fluid_Pour|Indian_Classical|Resin|Sketching,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AURA_1790,Maybe,Complete_Beginner,Fluid_Pour|Pottery|Resin|Watercolour,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
AURA_1791,Maybe,Complete_Beginner,Acrylic|Indian_Classical|Pottery|Resin|Sketching,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
AURA_1792,Interested,Advanced,Acrylic|Calligraphy|Digital_Art|Indian_Classical|Resin,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
AURA_1793,Interested,Regular_Hobbyist,Acrylic|Calligraphy|Digital_Art|Pottery|Resin,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1
AURA_1794,Maybe,Curious_Beginner,Acrylic|Calligraphy|Mandala|Watercolour,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0
AURA_1795,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
AURA_1796,Interested,Casual_Hobbyist,Acrylic|Calligraphy|Fluid_Pour|Mandala,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
AURA_1797,Interested,Regular_Hobbyist,Digital_Art|Indian_Classical,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1
AURA_1798,Interested,Regular_Hobbyist,Fluid_Pour|Indian_Classical|Resin|Sketching,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
AURA_1799,Interested,Curious_Beginner,Indian_Classical|Mandala|Resin|Sketching|Watercolour,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1
AURA_1800,Interested,Casual_Hobbyist,Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
AURA_1801,Interested,Regular_Hobbyist,Acrylic|Digital_Art|Mandala|Resin,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
AURA_1802,Not_Interested,Casual_Hobbyist,Acrylic|Indian_Classical,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
AURA_1803,Maybe,Regular_Hobbyist,Digital_Art|Fluid_Pour|Indian_Classical|Sketching|Watercolour,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
AURA_1804,Interested,Casual_Hobbyist,Indian_Classical|Sketching,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
AURA_1805,Interested,Regular_Hobbyist,Mandala|Resin|Watercolour,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
AURA_1806,Interested,Regular_Hobbyist,Indian_Classical|Pottery|Watercolour,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
AURA_1807,Interested,Casual_Hobbyist,Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
AURA_1808,Not_Interested,Complete_Beginner,Digital_Art|Fluid_Pour|Resin|Watercolour,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AURA_1809,Interested,Regular_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1
AURA_1810,Interested,Regular_Hobbyist,Sketching,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0
AURA_1811,Interested,Curious_Beginner,Digital_Art|Fluid_Pour,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1
AURA_1812,Interested,Curious_Beginner,Calligraphy|Resin,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AURA_1813,Interested,Advanced,Indian_Classical|Mandala|Pottery|Watercolour,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
AURA_1814,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
AURA_1815,Interested,Casual_Hobbyist,Indian_Classical|Resin,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
AURA_1816,Interested,Advanced,Acrylic|Indian_Classical|Mandala,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0
AURA_1817,Maybe,Curious_Beginner,Indian_Classical|Resin,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0
AURA_1818,Interested,Regular_Hobbyist,Pottery,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0
AURA_1819,Maybe,Advanced,Acrylic|Calligraphy|Indian_Classical,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1
AURA_1820,Interested,Advanced,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
AURA_1821,Interested,Curious_Beginner,Acrylic|Digital_Art|Fluid_Pour|Mandala|Resin,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
AURA_1822,Interested,Regular_Hobbyist,Pottery|Sketching,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0
AURA_1823,Interested,Casual_Hobbyist,Sketching,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0
AURA_1824,Interested,Curious_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
AURA_1825,Interested,Curious_Beginner,Mandala|Pottery|Watercolour,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
AURA_1826,Interested,Advanced,Acrylic|Fluid_Pour|Pottery|Resin|Watercolour,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0
AURA_1827,Interested,Casual_Hobbyist,Calligraphy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
AURA_1828,Maybe,Regular_Hobbyist,Watercolour,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
AURA_1829,Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Mandala,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
AURA_1830,Not_Interested,Regular_Hobbyist,Acrylic,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0
AURA_1831,Interested,Casual_Hobbyist,Acrylic|Mandala|Pottery,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
AURA_1832,Interested,Curious_Beginner,Indian_Classical|Mandala|Pottery|Resin,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
AURA_1833,Not_Interested,Complete_Beginner,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
AURA_1834,Interested,Curious_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1
AURA_1835,Interested,Complete_Beginner,Indian_Classical|Mandala|Sketching,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
AURA_1836,Maybe,Curious_Beginner,Acrylic|Calligraphy|Fluid_Pour|Sketching,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AURA_1837,Interested,Casual_Hobbyist,Indian_Classical|Watercolour,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
AURA_1838,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Pottery|Sketching|Watercolour,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
AURA_1839,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Mandala|Watercolour,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
AURA_1840,Interested,Curious_Beginner,Calligraphy|Indian_Classical|Resin,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
AURA_1841,Interested,Complete_Beginner,Acrylic|Sketching|Watercolour,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
AURA_1842,Not_Interested,Complete_Beginner,Fluid_Pour|Indian_Classical|Watercolour,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
AURA_1843,Maybe,Casual_Hobbyist,Acrylic,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0
AURA_1844,Interested,Complete_Beginner,Acrylic|Indian_Classical|Resin,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
AURA_1845,Interested,Casual_Hobbyist,Calligraphy|Watercolour,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
AURA_1846,Not_Interested,Complete_Beginner,Acrylic|Mandala|Resin|Watercolour,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
AURA_1847,Interested,Casual_Hobbyist,Indian_Classical|Sketching|Watercolour,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
AURA_1848,Interested,Casual_Hobbyist,Acrylic|Calligraphy|Indian_Classical|Mandala|Watercolour,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0
AURA_1849,Interested,Curious_Beginner,Acrylic|Fluid_Pour|Mandala|Resin,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
AURA_1850,Interested,Complete_Beginner,Digital_Art|Indian_Classical|Sketching|Watercolour,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
AURA_1851,Interested,Curious_Beginner,Indian_Classical,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
AURA_1852,Interested,Curious_Beginner,Acrylic|Mandala|Resin|Watercolour,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
AURA_1853,Maybe,Advanced,Acrylic|Calligraphy|Mandala|Pottery|Sketching,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
AURA_1854,Interested,Curious_Beginner,Sketching,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
AURA_1855,Maybe,Complete_Beginner,Indian_Classical|Mandala|Resin|Sketching,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
AURA_1856,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala|Watercolour,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
AURA_1857,Interested,Casual_Hobbyist,Pottery|Resin|Watercolour,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1
AURA_1858,Interested,Regular_Hobbyist,Acrylic|Indian_Classical|Mandala|Pottery|Sketching,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
AURA_1859,Not_Interested,Complete_Beginner,Sketching,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AURA_1860,Interested,Casual_Hobbyist,Mandala|Watercolour,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
AURA_1861,Interested,Curious_Beginner,Indian_Classical|Watercolour,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
AURA_1862,Interested,Regular_Hobbyist,Acrylic|Digital_Art|Fluid_Pour|Pottery|Sketching,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1
AURA_1863,Maybe,Curious_Beginner,Calligraphy|Watercolour,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
AURA_1864,Not_Interested,Complete_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
AURA_1865,Not_Interested,Casual_Hobbyist,Acrylic|Indian_Classical|Mandala|Watercolour,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0
AURA_1866,Not_Interested,Regular_Hobbyist,Mandala|Resin,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
AURA_1867,Interested,Regular_Hobbyist,Fluid_Pour|Pottery|Sketching,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
AURA_1868,Interested,Casual_Hobbyist,Calligraphy|Digital_Art|Mandala|Sketching|Watercolour,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
AURA_1869,Not_Interested,Complete_Beginner,Acrylic|Digital_Art|Indian_Classical|Mandala|Watercolour,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
AURA_1870,Not_Interested,Curious_Beginner,Acrylic|Indian_Classical|Mandala,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
AURA_1871,Interested,Regular_Hobbyist,Mandala|Resin|Watercolour,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1
AURA_1872,Interested,Casual_Hobbyist,Digital_Art|Pottery|Watercolour,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
AURA_1873,Interested,Regular_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
AURA_1874,Not_Interested,Complete_Beginner,Acrylic|Fluid_Pour|Mandala|Pottery,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
AURA_1875,Not_Interested,Complete_Beginner,Acrylic|Mandala|Sketching,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0
AURA_1876,Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
AURA_1877,Interested,Curious_Beginner,Indian_Classical,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
AURA_1878,Maybe,Curious_Beginner,Acrylic|Fluid_Pour|Resin,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0
AURA_1879,Maybe,Casual_Hobbyist,Acrylic|Digital_Art|Fluid_Pour|Mandala|Watercolour,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
AURA_1880,Not_Interested,Complete_Beginner,Acrylic|Indian_Classical,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
AURA_1881,Interested,Regular_Hobbyist,Fluid_Pour|Watercolour,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
AURA_1882,Interested,Complete_Beginner,Indian_Classical|Watercolour,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
AURA_1883,Interested,Casual_Hobbyist,Calligraphy|Fluid_Pour|Mandala|Sketching|Watercolour,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1
AURA_1884,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala|Watercolour,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
AURA_1885,Interested,Curious_Beginner,Fluid_Pour|Mandala|Pottery|Sketching|Watercolour,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1
