respondent_id,age_group,gender,city,city_tier,occupation,income_bracket,income_numeric_approx,preferred_language,monthly_leisure_spend,subscription_count,online_exp_purchase_freq,social_platforms,weekend_activities,decision_autonomy,art_experience_level,creative_self_identity,creativity_mindset,social_orientation,reward_preference,social_sharing_propensity,participation_barrier,creative_motivation,art_forms_interest,experiences_tried,product_interest,preferred_visit_time,instagram_influence_score,companion_type,gifting_frequency,travel_tolerance,preferred_pod_location,session_wtp,session_wtp_numeric,monthly_art_spend,discount_preference,price_sensitivity_score,tech_comfort_score,acquisition_source,competitive_substitute,visit_frequency_intent,recommend_likelihood,aura_interest_label,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_1667,18_24,Female,Pune,Tier1,Salaried_IT,25k_50k,37500,Hindi,3500,3_5,Occasionally,Instagram|Pinterest|Reels_Shorts,Dining_Out|Gaming|Reading|Socialising,Fully_Independent,Advanced,Am_Creative,Growth,Extrovert,Delayed,Close_Circle,No_Time,Content_Creation,Calligraphy|Digital_Art|Mandala,Art_Workshop|Music_Dance|Pottery_Studio|Yoga_Wellness,Fluid_Kit|Resin_Kit,Afternoon|Evening|Flexible,3,Depends,Occasionally,30min,Standalone_Studio,Below_200,411,2000,First_Free,4,4,,Home_OTT,Once_month,10,Interested,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
AURA_1668,45_54,Male,Ahmedabad,Tier1,Creative_Pro,25k_50k,37500,Bengali,3300,3_5,2_3_month,,Gaming|Movies_OTT,Fully_Independent,Regular_Hobbyist,Want_To_Be,Growth,Ambivert,Instant,Keep_Private,No_Guidance,Pure_Curiosity,Indian_Classical|Mandala|Pottery|Resin|Sketching,Gaming_Zone,Heritage_Kit|Mandala_Kit|Resin_Kit|Session_Kit,Lunch,2,Friends,Frequently,,Mall,200_400,546,1000,First_Free,3,4,,,Occasionally,7,Interested,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
AURA_1669,18_24,Male,Bengaluru,Tier1,Self_Employed,1L_2L,150000,Hindi,10600,1_2,Once_month,Instagram|Reels_Shorts|YouTube,Fitness|Mall_Shopping|Movies_OTT,Consult_Partner,Casual_Hobbyist,Want_To_Be,Fixed,Ambivert,Instant,Probably_Post,Too_Expensive,Social_Fun,Fluid_Pour|Indian_Classical|Mandala,Cooking_Class,Fluid_Kit,Afternoon|Evening|Flexible,4,Family_Kids,Never,15min,Standalone_Studio,700_1200,1123,2750,Bundle_Pack,2,4,Other,Cafe_Chill,Once_month,8,Interested,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
AURA_1670,35_44,Male,Pune,Tier1,Salaried_NonIT,1L_2L,150000,Marathi,9200,3_5,2_3_month,Instagram|YouTube,Dining_Out|Gaming|Socialising,Fully_Independent,Curious_Beginner,Want_To_Be,Unsure,Ambivert,Both,Probably_Post,Too_Expensive,,Digital_Art|Indian_Classical|Pottery|Watercolour,Cooking_Class|None|Yoga_Wellness,Fluid_Kit|Gift_Bundle|Heritage_Kit|Watercolour_Set,Evening|Lunch,3,Partner,Occasionally,60min,,Above_1200,1497,4750,Monthly_Pass,2,3,Google_Search,Multiplex,Once_month,6,Interested,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
AURA_1671,25_34,Male,Jaipur,Tier2,Business_Owner,1L_2L,150000,English,11700,0,Rarely,Instagram|LinkedIn,Dining_Out|Reading,Mention_After,Curious_Beginner,Somewhat_Creative,Growth,Introvert,Both,Close_Circle,Too_Expensive,Pure_Curiosity,Digital_Art|Mandala|Watercolour,Escape_Room|None|Yoga_Wellness,Fluid_Kit|Mandala_Kit|Monthly_Box|Session_Kit,Lunch,3,Friends,Rarely,30min,Standalone_Studio,Below_200,174,0,Monthly_Pass,2,3,WhatsApp,Cafe_Chill,2_3_month,4,Interested,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
AURA_1672,45_54,Male,Mumbai,Tier1,Business_Owner,Above_2L,300000,Marathi,20400,6_plus,Weekly,YouTube,Dining_Out|Gaming|Movies_OTT|Socialising,Mention_After,Casual_Hobbyist,Want_To_Be,Unsure,Extrovert,Delayed,Probably_Post,Social_Anxiety,Skill_Building,Indian_Classical,Art_Workshop|Escape_Room|None,App_Sub|Heritage_Kit|Mandala_Kit,Afternoon|Lunch,3,Solo,Occasionally,30min,,Above_1200,1498,,Monthly_Pass,3,3,Word_of_Mouth,Cafe_Chill,Once_Try,7,Interested,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
AURA_1673,45_54,Female,Chennai,Tier1,Homemaker,25k_50k,37500,Tamil,3400,6_plus,Weekly,YouTube,Dining_Out|Mall_Shopping|Music|Reading|Socialising,Consult_Partner,Casual_Hobbyist,Somewhat_Creative,Growth,Ambivert,Delayed,Close_Circle,No_Barrier,Skill_Building,Acrylic|Fluid_Pour|Mandala|Sketching,Music_Dance|None|Pottery_Studio|VR_Experience,Session_Kit,Evening|Flexible|Morning,2,Family_Kids,Rarely,30min,Standalone_Studio,400_700,556,1000,Festival_Offer,4,2,WhatsApp,Multiplex,Weekly,6,Interested,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
AURA_1674,35_44,Male,Mumbai,Tier1,Self_Employed,25k_50k,37500,Bilingual,3200,1_2,Rarely,LinkedIn|Pinterest,Dining_Out|Movies_OTT|Socialising|Travel,Mention_After,Regular_Hobbyist,Am_Creative,Growth,Extrovert,Delayed,Keep_Private,Too_Expensive,Professional_Growth,Acrylic|Calligraphy|Mandala|Pottery|Sketching,Art_Workshop|Escape_Room|None|Yoga_Wellness,Session_Kit,Afternoon|Lunch,2,Partner,Occasionally,15min,Airport_Hotel,Below_200,198,1000,Monthly_Pass,3,3,Instagram,Cafe_Chill,2_3_month,7,Interested,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
AURA_1675,35_44,Female,Indore,Tier2,Self_Employed,50k_1L,75000,Hindi,3000,0,Rarely,LinkedIn|YouTube,Fitness|Travel,Fully_Independent,Casual_Hobbyist,Not_Creative,Growth,Introvert,Delayed,Close_Circle,Not_Interested,Skill_Building,Digital_Art|Fluid_Pour|Mandala|Resin,Escape_Room|Music_Dance|None|Pottery_Studio,Fluid_Kit|Resin_Kit|Session_Kit,Afternoon|Evening|Weekend_Only,3,Solo,Frequently,60min,Cafe_CoWork,400_700,621,0,Bundle_Pack,3,3,Google_Search,Home_OTT,Unlikely,3,Not_Interested,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
AURA_1676,18_24,Male,Bengaluru,Tier1,Salaried_IT,1L_2L,150000,Kannada,5800,3_5,2_3_month,YouTube,Mall_Shopping|Reading|Socialising,Fully_Independent,Complete_Beginner,Somewhat_Creative,Unsure,Ambivert,Instant,Close_Circle,No_Time,Social_Fun,Acrylic|Mandala|Watercolour,Gaming_Zone|Music_Dance|None|VR_Experience,Heritage_Kit|Resin_Kit|Session_Kit,Evening|Lunch|Weekend_Only,4,Solo,Rarely,30min,Mall,Above_1200,1856,2750,Bundle_Pack,3,4,Mall_Display,Home_OTT,2_3_month,7,Interested,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
AURA_1677,18_24,Male,Hyderabad,Tier1,Salaried_NonIT,Above_2L,300000,Telugu,13600,6_plus,Weekly,,Art_Craft|Socialising,Mention_After,Casual_Hobbyist,Somewhat_Creative,Growth,Extrovert,Delayed,Definitely_Post,No_Guidance,Stress_Relief,Fluid_Pour|Watercolour,Art_Workshop|Cooking_Class|Escape_Room|Yoga_Wellness,Heritage_Kit|Mandala_Kit|Monthly_Box|Sketchbook,Flexible,5,Family_Kids,Rarely,30min,Office_Campus,400_700,564,12250,Festival_Offer,1,4,WhatsApp,Home_OTT,Occasionally,4,Interested,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
AURA_1678,25_34,Male,Bengaluru,Tier1,Homemaker,Below_25k,15000,English,1300,1_2,Rarely,Instagram|YouTube,Dining_Out|Fitness|Mall_Shopping|Movies_OTT|Travel,Fully_Independent,Casual_Hobbyist,Want_To_Be,Growth,Ambivert,Instant,Probably_Post,No_Guidance,Social_Fun,Acrylic,None,Fluid_Kit|Session_Kit,Flexible,4,Partner,Occasionally,15min,Standalone_Studio,Below_200,203,,Monthly_Pass,4,3,Word_of_Mouth,Cafe_Chill,Once_month,7,Interested,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
AURA_1679,18_24,Female,Pune,Tier1,Student,25k_50k,37500,Hindi,1200,0,Rarely,,Gaming|Movies_OTT|Socialising,Fully_Independent,Curious_Beginner,Not_Creative,Fixed,Ambivert,Delayed,Close_Circle,Social_Anxiety,Social_Fun,Indian_Classical|Mandala|Sketching,Escape_Room|Gaming_Zone|Yoga_Wellness,Gift_Bundle|Mandala_Kit,Lunch|Weekend_Only,4,Family_Kids,Rarely,No_Limit,Cafe_CoWork,400_700,633,1500,Bundle_Pack,4,4,Instagram,Gaming,Unlikely,2,Not_Interested,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
AURA_1680,35_44,Male,Bengaluru,Tier1,Salaried_IT,50k_1L,75000,Kannada,5300,6_plus,2_3_month,Reels_Shorts,Dining_Out|Movies_OTT|Travel,Fully_Independent,Curious_Beginner,Somewhat_Creative,Growth,Ambivert,Both,Probably_Post,No_Guidance,Stress_Relief,Indian_Classical|Resin|Watercolour,Cooking_Class|Escape_Room|Gaming_Zone|Music_Dance,App_Sub,Flexible|Lunch,3,Colleagues,Rarely,30min,Office_Campus,400_700,3407,0,No_Discount,3,4,Corporate_HR,Cafe_Chill,Once_Try,8,Interested,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
AURA_1681,25_34,Female,Mumbai,Tier1,Homemaker,25k_50k,37500,Marathi,2600,3_5,Once_month,Instagram|YouTube,Movies_OTT|Music|Socialising,Fully_Independent,Complete_Beginner,Not_Creative,Growth,Ambivert,Instant,Keep_Private,Not_Interested,Stress_Relief,Acrylic,Art_Workshop|Escape_Room|Yoga_Wellness,Sketchbook,Flexible|Lunch|Weekend_Only,3,Friends,Occasionally,15min,Office_Campus,200_400,263,0,Monthly_Pass,3,3,Other,Gaming,Unlikely,3,Not_Interested,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
AURA_1682,55_plus,Male,Hyderabad,Tier1,Homemaker,Below_25k,15000,Telugu,1400,0,Rarely,None|YouTube,Mall_Shopping|Socialising|Travel,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Growth,Ambivert,Delayed,Close_Circle,No_Barrier,Skill_Building,Indian_Classical,Art_Workshop|None,Heritage_Kit|Mandala_Kit|Monthly_Box|Resin_Kit|Session_Kit,Weekend_Only,2,Family_Kids,Never,15min,Mall,Below_200,80,500,First_Free,4,2,Instagram,Cafe_Chill,Occasionally,8,Interested,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
AURA_1683,25_34,Female,Surat,Tier2,Salaried_NonIT,25k_50k,37500,English,2400,6_plus,Once_month,Reels_Shorts,Art_Craft|Fitness|Gaming|Movies_OTT|Socialising,Mention_After,Curious_Beginner,Somewhat_Creative,Growth,Introvert,Both,Keep_Private,Too_Expensive,Professional_Growth,Fluid_Pour|Indian_Classical|Resin,Cooking_Class,Gift_Bundle|Heritage_Kit|Sketchbook,Evening|Weekend_Only,3,Partner,Rarely,15min,Mall,400_700,677,0,Group_Discount,4,4,Instagram,Multiplex,2_3_month,6,Interested,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
AURA_1684,35_44,Male,Mumbai,Tier1,Self_Employed,Above_2L,300000,Hindi,10500,3_5,Occasionally,LinkedIn|Pinterest|YouTube,Art_Craft|Fitness|Gaming|Mall_Shopping,Fully_Independent,Advanced,Want_To_Be,Fixed,Introvert,Delayed,Keep_Private,Social_Anxiety,Stress_Relief,Digital_Art,Art_Workshop|Cooking_Class|Escape_Room|VR_Experience,Resin_Kit,Afternoon|Flexible|Lunch,2,Family_Kids,Occasionally,60min,Standalone_Studio,700_1200,1298,3500,No_Discount,1,3,Word_of_Mouth,Multiplex,Once_month,6,Interested,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
AURA_1685,18_24,Female,Bengaluru,Tier1,Student,25k_50k,37500,Bilingual,1500,1_2,Occasionally,Instagram,Art_Craft|Movies_OTT|Music|Socialising|Travel,Consult_Partner,Casual_Hobbyist,Want_To_Be,Growth,Extrovert,Instant,Probably_Post,Too_Expensive,Skill_Building,Digital_Art|Indian_Classical|Sketching|Watercolour,Cooking_Class|Gaming_Zone|Music_Dance|None,App_Sub,Evening|Flexible|Weekend_Only,4,Friends,,30min,Mall,200_400,468,0,Bundle_Pack,5,4,Google_Search,Multiplex,Once_month,7,Interested,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
AURA_1686,45_54,Female,Pune,Tier1,Homemaker,25k_50k,37500,Hindi,1400,1_2,Rarely,None|YouTube,Art_Craft|Dining_Out|Fitness|Mall_Shopping|Movies_OTT,Peer_Influenced,Casual_Hobbyist,Want_To_Be,Unsure,Extrovert,Both,Keep_Private,Too_Expensive,Stress_Relief,Fluid_Pour|Indian_Classical,Escape_Room|Music_Dance|Pottery_Studio|Yoga_Wellness,Mandala_Kit,Afternoon|Flexible|Lunch,2,Depends,Rarely,15min,Cafe_CoWork,700_1200,1038,250,Group_Discount,4,2,Mall_Display,Cafe_Chill,Once_month,9,Interested,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
AURA_1687,45_54,Female,Hyderabad,Tier1,Homemaker,25k_50k,37500,Telugu,1800,3_5,2_3_month,Instagram|YouTube,Mall_Shopping|Travel,Fully_Independent,Regular_Hobbyist,Want_To_Be,Growth,Extrovert,Both,Probably_Post,No_Guidance,Social_Fun,Digital_Art|Indian_Classical|Mandala|Pottery,Cooking_Class|None|Yoga_Wellness,Heritage_Kit|Session_Kit|Sketchbook|Watercolour_Set,Lunch,3,Depends,Occasionally,30min,Cafe_CoWork,200_400,488,1000,,4,2,WhatsApp,Cafe_Chill,Once_month,6,Interested,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AURA_1688,25_34,Male,Surat,Tier2,Salaried_IT,50k_1L,75000,Telugu,4200,3_5,2_3_month,LinkedIn,,Fully_Independent,Casual_Hobbyist,Want_To_Be,Unsure,Ambivert,Delayed,Keep_Private,Social_Anxiety,Social_Fun,Acrylic|Mandala|Pottery,Music_Dance|Pottery_Studio,Gift_Bundle|Watercolour_Set,Weekend_Only,3,Partner,Occasionally,15min,Airport_Hotel,400_700,595,2750,First_Free,3,4,Google_Search,Cafe_Chill,2_3_month,8,Interested,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
AURA_1689,25_34,Male,Bengaluru,Tier1,Salaried_IT,1L_2L,150000,English,5600,1_2,Occasionally,Instagram|Reels_Shorts,,Peer_Influenced,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Probably_Post,Too_Expensive,Content_Creation,Acrylic|Digital_Art|Indian_Classical|Mandala|Watercolour,Gaming_Zone|None|Yoga_Wellness,Fluid_Kit|Session_Kit|Watercolour_Set,Evening|Weekend_Only,4,Solo,Frequently,No_Limit,Cafe_CoWork,700_1200,1167,1250,Monthly_Pass,3,5,Mall_Display,Mall_Walk,2_3_month,9,Interested,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
AURA_1690,35_44,Male,Chennai,Tier1,Homemaker,50k_1L,75000,English,8100,6_plus,2_3_month,Instagram,Art_Craft|Fitness|Movies_OTT|Socialising|Travel,Mention_After,Complete_Beginner,Want_To_Be,Unsure,Introvert,Delayed,Keep_Private,No_Barrier,Stress_Relief,Digital_Art|Sketching,Cooking_Class|Escape_Room|Music_Dance,Mandala_Kit|Session_Kit|Sketchbook,Morning|Weekend_Only,2,Family_Kids,Rarely,30min,Mall,400_700,452,0,,3,2,Word_of_Mouth,Home_OTT,Once_month,5,Interested,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
AURA_1691,18_24,Female,Mumbai,Tier1,Student,Above_2L,300000,Hindi,10600,1_2,Rarely,None|Pinterest,Art_Craft|Movies_OTT|Socialising,Consult_Partner,Regular_Hobbyist,Somewhat_Creative,Growth,Extrovert,Delayed,Definitely_Post,No_Guidance,Content_Creation,Pottery,Art_Workshop|None,Fluid_Kit|Monthly_Box|Session_Kit|Sketchbook|Watercolour_Set,Flexible,4,Friends,Occasionally,30min,Cafe_CoWork,Below_200,286,6500,Monthly_Pass,1,3,Google_Search,Home_OTT,Once_month,5,Interested,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
AURA_1692,25_34,Male,Bengaluru,Tier1,Creative_Pro,50k_1L,75000,English,7700,3_5,Weekly,Reels_Shorts,Movies_OTT|Socialising|Travel,Fully_Independent,Casual_Hobbyist,Want_To_Be,Fixed,Ambivert,Both,Close_Circle,No_Guidance,Pure_Curiosity,Acrylic|Fluid_Pour|Mandala,Escape_Room|Music_Dance|Yoga_Wellness,Mandala_Kit|Monthly_Box|Watercolour_Set,Afternoon|Evening|Weekend_Only,3,Depends,Frequently,30min,Cafe_CoWork,700_1200,854,1500,Bundle_Pack,3,4,Word_of_Mouth,Mall_Walk,2_3_month,7,Interested,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
AURA_1693,25_34,Female,Pune,Tier1,Salaried_IT,1L_2L,150000,English,14500,3_5,Occasionally,LinkedIn|YouTube,Dining_Out|Gaming|Movies_OTT,Mention_After,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Both,Probably_Post,Too_Expensive,Skill_Building,Calligraphy|Digital_Art|Pottery|Resin|Watercolour,Cooking_Class|Escape_Room|Gaming_Zone|Pottery_Studio,Gift_Bundle,Afternoon|Weekend_Only,3,Family_Kids,Occasionally,Walking_5min,Cafe_CoWork,200_400,498,2250,Monthly_Pass,3,4,WhatsApp,Cafe_Chill,Occasionally,5,Interested,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
AURA_1694,18_24,Male,Chennai,Tier1,Salaried_IT,Above_2L,300000,,25800,1_2,Once_month,Instagram|Reels_Shorts,Music|Travel,Peer_Influenced,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Definitely_Post,Social_Anxiety,Skill_Building,Mandala,Escape_Room|Yoga_Wellness,App_Sub|Mandala_Kit|Resin_Kit|Session_Kit|Sketchbook,Afternoon|Weekend_Only,5,Colleagues,Frequently,30min,Standalone_Studio,Above_1200,2374,0,First_Free,3,4,Mall_Display,Gaming,2_3_month,6,Interested,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
AURA_1695,25_34,Male,Pune,Tier1,Homemaker,25k_50k,37500,Marathi,1700,1_2,Occasionally,Instagram|YouTube,Dining_Out|Gaming|Movies_OTT|Reading|Socialising,Mention_After,Casual_Hobbyist,Want_To_Be,Fixed,Ambivert,Delayed,Probably_Post,No_Guidance,Stress_Relief,Calligraphy|Digital_Art|Watercolour,Gaming_Zone|None|Yoga_Wellness,App_Sub|Session_Kit,Morning|Weekend_Only,3,Family_Kids,Never,No_Limit,College_Campus,200_400,358,,First_Free,4,3,Corporate_HR,Cafe_Chill,Weekly,6,Interested,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
AURA_1696,18_24,Male,Mumbai,Tier1,Salaried_IT,1L_2L,150000,Hindi,10300,6_plus,Weekly,Instagram|LinkedIn|YouTube,Dining_Out|Gaming|Mall_Shopping|Music|Travel,Mention_After,Casual_Hobbyist,Not_Creative,Fixed,Extrovert,Both,Definitely_Post,Not_Interested,Skill_Building,Fluid_Pour|Indian_Classical|Mandala|Sketching|Watercolour,Art_Workshop|Escape_Room,Monthly_Box|Watercolour_Set,Weekend_Only,4,Partner,Rarely,30min,Office_Campus,700_1200,993,0,Monthly_Pass,3,3,Instagram,Gaming,Unlikely,0,Not_Interested,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0
AURA_1697,Under_18,Female,Delhi_NCR,Tier1,Student,Below_25k,15000,Hindi,500,0,Occasionally,LinkedIn,Reading|Socialising,Mention_After,Complete_Beginner,Not_Creative,Unsure,Ambivert,Instant,Definitely_Post,No_Guidance,Social_Fun,Digital_Art|Indian_Classical,Escape_Room,Resin_Kit,Flexible,5,Colleagues,Never,No_Limit,Cafe_CoWork,Above_1200,1749,0,Bundle_Pack,5,5,Other,Home_OTT,Occasionally,2,Maybe,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
AURA_1698,18_24,Female,Delhi_NCR,Tier1,Salaried_IT,1L_2L,150000,Telugu,13000,6_plus,Once_month,Instagram|Reels_Shorts|YouTube,Fitness|Gaming|Travel,Consult_Partner,Curious_Beginner,Somewhat_Creative,Fixed,Extrovert,Both,Probably_Post,Social_Anxiety,Stress_Relief,Indian_Classical|Sketching,Cooking_Class|Pottery_Studio|VR_Experience|Yoga_Wellness,Mandala_Kit|Monthly_Box|Watercolour_Set,Evening|Lunch|Morning,4,Friends,Frequently,15min,Standalone_Studio,400_700,779,0,Festival_Offer,3,5,Google_Search,Cafe_Chill,2_3_month,7,Interested,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
AURA_1699,55_plus,Female,Other_T3,Tier3,Business_Owner,1L_2L,150000,Marathi,8700,1_2,Once_month,YouTube,Art_Craft|Dining_Out,Peer_Influenced,Casual_Hobbyist,Somewhat_Creative,Growth,Ambivert,Instant,Keep_Private,Too_Expensive,Content_Creation,Acrylic,Art_Workshop|None,App_Sub|Fluid_Kit|Session_Kit|Sketchbook|Watercolour_Set,Afternoon|Evening|Flexible,1,Partner,Never,30min,Mall,700_1200,923,1500,First_Free,2,2,Mall_Display,Home_OTT,2_3_month,7,Interested,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
AURA_1700,25_34,Male,Mumbai,Tier1,Salaried_IT,Above_2L,300000,Marathi,15300,6_plus,Weekly,Instagram,Dining_Out|Mall_Shopping|Movies_OTT|Socialising|Travel,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Unsure,Ambivert,Instant,Probably_Post,No_Guidance,Skill_Building,Indian_Classical|Pottery,Gaming_Zone|Music_Dance|Yoga_Wellness,Heritage_Kit|Monthly_Box,Evening|Flexible|Weekend_Only,3,Solo,Never,15min,Office_Campus,Above_1200,1696,7750,Monthly_Pass,2,4,Mall_Display,Multiplex,Unlikely,6,Interested,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
AURA_1701,55_plus,Female,Mumbai,Tier1,Other,1L_2L,150000,Marathi,5500,3_5,Once_month,LinkedIn|YouTube,Art_Craft|Dining_Out|Fitness|Mall_Shopping|Music,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Fixed,Introvert,Instant,Close_Circle,No_Barrier,Content_Creation,Fluid_Pour|Pottery,Gaming_Zone|None,Mandala_Kit,Afternoon|Evening,2,Partner,Occasionally,60min,Mall,700_1200,878,2250,First_Free,2,2,Mall_Display,Cafe_Chill,2_3_month,6,Interested,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
AURA_1702,25_34,Female,Delhi_NCR,Tier1,Self_Employed,25k_50k,37500,Hindi,800,1_2,Occasionally,LinkedIn|Pinterest|YouTube,Gaming|Movies_OTT|Reading|Travel,Fully_Independent,Regular_Hobbyist,Want_To_Be,Growth,Ambivert,Instant,Keep_Private,No_Guidance,Skill_Building,Acrylic|Mandala,Art_Workshop|Yoga_Wellness,Heritage_Kit,Afternoon,3,Solo,,60min,Cafe_CoWork,200_400,367,500,First_Free,4,4,Instagram,Gaming,Once_Try,8,Interested,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
