respondent_id,age_group,gender,city,city_tier,occupation,income_bracket,income_numeric_approx,preferred_language,monthly_leisure_spend,subscription_count,online_exp_purchase_freq,social_platforms,weekend_activities,decision_autonomy,art_experience_level,creative_self_identity,creativity_mindset,social_orientation,reward_preference,social_sharing_propensity,participation_barrier,creative_motivation,art_forms_interest,experiences_tried,product_interest,preferred_visit_time,instagram_influence_score,companion_type,gifting_frequency,travel_tolerance,preferred_pod_location,session_wtp,session_wtp_numeric,monthly_art_spend,discount_preference,price_sensitivity_score,tech_comfort_score,acquisition_source,competitive_substitute,visit_frequency_intent,recommend_likelihood,aura_interest_label,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising,credential_motivation,motivation_type,community_feature_appeal,subscription_wtp,subscription_wtp_numeric,artbox_wtp,artbox_wtp_numeric,purchase_style,session_format_preference,preferred_session_duration,tech_comfort_score_s2,concept_nps_score,top_valued_feature,gifting_intent,open_conversion_requirement,referral_propensity,subscription_intent_label
AURA_1485,18_24,Female,Pune,Tier1,Student,1L_2L,150000,Marathi,11800,1_2,Occasionally,Reels_Shorts|YouTube,Gaming|Movies_OTT|Travel,Fully_Independent,Curious_Beginner,Want_To_Be,Unsure,Ambivert,Both,Definitely_Post,No_Guidance,,Acrylic|Fluid_Pour|Watercolour,Escape_Room|Gaming_Zone|None|VR_Experience,Gift_Bundle|Mandala_Kit|Resin_Kit|Session_Kit|Watercolour_Set,Afternoon|Evening,5,Family_Kids,Occasionally,60min,Mall,Above_1200,1535,5500,First_Free,2,4,Instagram,Multiplex,Occasionally,6,Interested,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,Moderate,Quality_Time,Yes_Strongly,199_349,274,799_1199,999,Impulse,Meditative,45_min,4,8,Supply_Quality,Definitely,Location in Phoenix Mall Wakad would be perfect,Definitely,Pay_Per_Session
AURA_1487,25_34,Male,Mumbai,Tier1,Salaried_NonIT,Below_25k,15000,Hindi,300,1_2,Occasionally,Instagram|Pinterest,,Peer_Influenced,Casual_Hobbyist,Want_To_Be,Growth,Ambivert,Delayed,Close_Circle,No_Time,Skill_Building,Digital_Art|Mandala|Resin|Sketching,Art_Workshop|Gaming_Zone|None|Yoga_Wellness,App_Sub|Heritage_Kit|Resin_Kit|Session_Kit,Afternoon|Flexible|Weekend_Only,4,Solo,Rarely,30min,Standalone_Studio,400_700,697,500,Group_Discount,4,4,Google_Search,Another_Workshop,2_3_month,5,Interested,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,LinkedIn_Only,Intrinsic_Skill,,99_199,149,299_499,399,Impulse,Guided_Stepwise,60_min,5,8,Skill_Progress,Probably,Integration with Instagram for direct sharing would be amazing,Maybe,Not_Interested_Sub
AURA_1488,35_44,Male,Chennai,Tier1,Other,25k_50k,37500,Tamil,2900,3_5,Once_month,Instagram,Dining_Out|Fitness|Movies_OTT|Socialising|Travel,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Growth,Extrovert,Both,Probably_Post,Social_Anxiety,Professional_Growth,Acrylic|Indian_Classical|Mandala|Resin|Watercolour,Cooking_Class|Gaming_Zone|None|Yoga_Wellness,Fluid_Kit|Heritage_Kit|Mandala_Kit,Evening,3,Depends,Occasionally,60min,Standalone_Studio,200_400,253,250,Group_Discount,4,2,Mall_Display,Gaming,2_3_month,4,Interested,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,Moderate,Status_Signal,Neutral,349_499,424,,399,Social_Proof,Meditative,60_min,1,10,,Maybe,Clean and hygienic environment is non-negotiable,Definitely,Subscribe_Immediately
AURA_1489,25_34,Male,Chennai,Tier1,Salaried_NonIT,25k_50k,37500,English,1400,0,Occasionally,Instagram|LinkedIn|Reels_Shorts,Dining_Out|Mall_Shopping|Music,Consult_Partner,Complete_Beginner,Somewhat_Creative,Growth,Introvert,Instant,Probably_Post,No_Guidance,,Calligraphy|Fluid_Pour|Sketching,Art_Workshop,App_Sub|Heritage_Kit|Mandala_Kit|Resin_Kit|Watercolour_Set,Evening|Morning|Weekend_Only,4,Colleagues,Never,60min,Standalone_Studio,Below_200,80,0,First_Free,4,3,Instagram,Mall_Walk,Occasionally,8,Interested,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,Strong_Yes,Quality_Time,No,199_349,274,299_499,399,Social_Proof,Guided_Freestyle,60_min,2,9,Supply_Quality,Definitely,Good quality brushes and paints — not cheap materials,Definitely,Subscribe_Immediately
AURA_1491,18_24,Male,Bengaluru,Tier1,Student,25k_50k,37500,Bilingual,3000,1_2,Rarely,Instagram|LinkedIn,Dining_Out|Fitness|Movies_OTT|Travel,Fully_Independent,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Close_Circle,Social_Anxiety,Skill_Building,Acrylic|Mandala|Watercolour,Cooking_Class|Gaming_Zone|Pottery_Studio|Yoga_Wellness,Fluid_Kit|Session_Kit|Watercolour_Set,Afternoon|Lunch,3,Colleagues,Occasionally,30min,Mall,Below_200,80,0,First_Free,4,5,Instagram,Mall_Walk,Once_Try,7,Interested,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,Not_Motivated,Status_Signal,Yes_Somewhat,Above_499,599,499_799,649,Impulse,Guided_Stepwise,45_min,5,8,Pod_Aesthetics,Definitely,Kids mode is a must for my family visits,No,Try_Free_Trial
AURA_1492,25_34,Female,Pune,Tier1,Salaried_IT,25k_50k,37500,Marathi,2000,0,Once_month,Instagram|Reels_Shorts|YouTube,Dining_Out|Gaming|Mall_Shopping,Mention_After,Casual_Hobbyist,Somewhat_Creative,Unsure,Extrovert,Instant,Definitely_Post,No_Guidance,Stress_Relief,Fluid_Pour|Indian_Classical|Mandala|Resin|Watercolour,Escape_Room|Yoga_Wellness,Gift_Bundle,Evening|Flexible,4,Friends,Occasionally,60min,Mall,400_700,620,1000,Bundle_Pack,3,4,Google_Search,Cafe_Chill,Occasionally,7,Interested,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,Strong_Yes,Quality_Time,Yes_Strongly,99_199,149,499_799,649,Offer_Driven,Guided_Freestyle,45_min,3,8,Pod_Aesthetics,Maybe,Need to support Hindi language tutorials,Maybe,Subscribe_Immediately
AURA_1493,18_24,Female,Hyderabad,Tier1,Student,Below_25k,15000,English,1300,0,Rarely,YouTube,Gaming|Movies_OTT|Travel,Consult_Partner,Complete_Beginner,Am_Creative,Unsure,Introvert,Both,Definitely_Post,No_Time,Social_Fun,Indian_Classical,Art_Workshop|Escape_Room|Yoga_Wellness,Gift_Bundle,Afternoon|Lunch|Weekend_Only,5,Colleagues,Occasionally,30min,,200_400,296,,Group_Discount,4,4,Word_of_Mouth,Cafe_Chill,2_3_month,9,Interested,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,Not_Motivated,Intrinsic_Skill,Yes_Strongly,199_349,274,299_499,399,Social_Proof,Guided_Stepwise,60_min,4,8,,No,"I want to learn Madhubani properly, not just doodle",Definitely,Try_Free_Trial
AURA_1494,18_24,Female,Mumbai,Tier1,Salaried_IT,50k_1L,75000,English,7300,3_5,Weekly,LinkedIn|YouTube,Fitness|Movies_OTT|Music|Reading,Fully_Independent,Complete_Beginner,Somewhat_Creative,Growth,Extrovert,Both,Probably_Post,No_Barrier,Professional_Growth,Calligraphy|Digital_Art|Indian_Classical|Mandala|Watercolour,None|Pottery_Studio|VR_Experience|Yoga_Wellness,Heritage_Kit|Mandala_Kit|Resin_Kit|Sketchbook,Evening,4,Depends,Rarely,15min,Office_Campus,200_400,426,3750,Bundle_Pack,3,5,Word_of_Mouth,Home_OTT,Once_month,6,Interested,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,Moderate,Quality_Time,,349_499,424,299_499,399,Social_Proof,Guided_Stepwise,90_min,4,9,,Definitely,Need to support Hindi language tutorials,Definitely,Try_Free_Trial
AURA_1495,25_34,Female,Delhi_NCR,Tier1,Creative_Pro,50k_1L,75000,English,3500,0,Occasionally,Pinterest|YouTube,Gaming|Movies_OTT,Mention_After,Advanced,Somewhat_Creative,Growth,Introvert,Delayed,Probably_Post,No_Barrier,Stress_Relief,Calligraphy|Indian_Classical|Watercolour,Pottery_Studio,Fluid_Kit|Heritage_Kit|Resin_Kit|Watercolour_Set,Afternoon|Evening|Weekend_Only,4,Family_Kids,,30min,Mall,700_1200,1176,750,,3,4,Mall_Display,Cafe_Chill,2_3_month,5,Interested,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Moderate,Wellness,No,Above_499,599,499_799,649,Offer_Driven,Guided_Stepwise,60_min,4,9,Pod_Aesthetics,Maybe,I want to see my progress visually tracked over time,Definitely,Pay_Per_Session
AURA_1496,25_34,Male,Mumbai,Tier1,Salaried_IT,1L_2L,150000,Hindi,12400,0,Occasionally,Instagram|Pinterest|YouTube,Art_Craft|Fitness|Gaming|Mall_Shopping|Travel,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Fixed,Extrovert,Delayed,Probably_Post,No_Time,Pure_Curiosity,Acrylic|Mandala|Pottery|Sketching|Watercolour,Gaming_Zone,Mandala_Kit|Monthly_Box|Session_Kit|Sketchbook|Watercolour_Set,Evening|Morning,3,Partner,Occasionally,15min,Office_Campus,400_700,691,1500,,4,5,Instagram,Multiplex,Weekly,6,Interested,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,Moderate,Wellness,Yes_Strongly,199_349,274,Below_299,199,Impulse,Meditative,90_min,5,7,Indian_Art_Content,Maybe,Would love a monthly challenge or competition,No,Subscribe_Immediately
AURA_1498,25_34,Female,Lucknow,Tier2,Creative_Pro,50k_1L,75000,English,11000,3_5,2_3_month,Instagram,Dining_Out|Fitness|Movies_OTT|Travel,Peer_Influenced,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Both,Probably_Post,Social_Anxiety,Professional_Growth,Indian_Classical,Art_Workshop,Heritage_Kit|Mandala_Kit|Session_Kit,Flexible|Weekend_Only,4,Friends,Rarely,60min,Mall,400_700,757,2500,Group_Discount,3,4,Word_of_Mouth,Gaming,Occasionally,6,Interested,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,Strong_Yes,Wellness,Yes_Somewhat,199_349,274,No_Box,0,Offer_Driven,Challenge_Mode,45_min,5,8,Community_Gallery,Definitely,Kids mode is a must for my family visits,No,Subscribe_Immediately
AURA_1500,45_54,Female,Chennai,Tier1,Business_Owner,50k_1L,75000,Hindi,6800,1_2,Occasionally,LinkedIn|Pinterest|YouTube,Fitness|Mall_Shopping|Reading|Socialising|Travel,Mention_After,Curious_Beginner,Somewhat_Creative,Unsure,Extrovert,Delayed,Keep_Private,No_Barrier,Stress_Relief,Acrylic,Art_Workshop|Gaming_Zone|None|Pottery_Studio,App_Sub|Gift_Bundle|Watercolour_Set,Afternoon,2,Friends,Never,30min,Standalone_Studio,200_400,319,0,Festival_Offer,3,3,Corporate_HR,Mall_Walk,Occasionally,5,Interested,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,Moderate,Intrinsic_Skill,No,Below_99,60,299_499,399,Impulse,Guided_Stepwise,45_min,4,9,Indian_Art_Content,Maybe,"The pod should feel like a premium spa, not a DIY store",Definitely,Subscribe_Immediately
AURA_1501,25_34,Male,Hyderabad,Tier1,Salaried_NonIT,50k_1L,75000,Telugu,6300,1_2,Occasionally,LinkedIn|Reels_Shorts|YouTube,Gaming|Mall_Shopping|Movies_OTT|Reading,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Unsure,Extrovert,Both,Definitely_Post,No_Time,Pure_Curiosity,Acrylic|Fluid_Pour|Indian_Classical|Mandala|Sketching,Cooking_Class|Music_Dance|None|Pottery_Studio,Monthly_Box|Session_Kit,Morning|Weekend_Only,4,Partner,Frequently,30min,Cafe_CoWork,400_700,641,2250,Group_Discount,3,3,Word_of_Mouth,Multiplex,Once_month,9,Interested,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,Moderate,Status_Signal,Yes_Somewhat,99_199,149,799_1199,999,Impulse,Guided_Freestyle,45_min,2,8,Pod_Aesthetics,,Corporate team building package must have good group pricing,Probably,Try_Free_Trial
AURA_1502,25_34,Female,Bengaluru,Tier1,Business_Owner,Above_2L,300000,Bilingual,20400,1_2,Once_month,Instagram|Reels_Shorts,Dining_Out|Fitness|Mall_Shopping|Reading,Fully_Independent,Curious_Beginner,Want_To_Be,Growth,Ambivert,Instant,Keep_Private,Too_Expensive,Content_Creation,Acrylic|Indian_Classical|Mandala|Watercolour,Art_Workshop|Cooking_Class|Gaming_Zone|Music_Dance,Session_Kit,Afternoon|Evening|Weekend_Only,3,Depends,Occasionally,30min,Office_Campus,700_1200,949,7000,Bundle_Pack,2,3,Google_Search,Multiplex,Once_Try,7,Maybe,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,Strong_Yes,Intrinsic_Skill,Yes_Strongly,Below_99,60,299_499,399,Offer_Driven,Guided_Freestyle,60_min,2,7,AI_Coaching,Definitely,Price must be under 500 for me to try it first,Probably,Not_Interested_Sub
AURA_1503,Under_18,Prefer_not,Mumbai,Tier1,Student,25k_50k,37500,English,1700,3_5,Occasionally,Instagram|LinkedIn|YouTube,Gaming|Socialising|Travel,Fully_Independent,Curious_Beginner,Somewhat_Creative,Unsure,Ambivert,Delayed,Definitely_Post,No_Barrier,Stress_Relief,Resin,Art_Workshop|Gaming_Zone|Music_Dance|Pottery_Studio,Fluid_Kit|Heritage_Kit|Session_Kit|Watercolour_Set,Weekend_Only,4,Family_Kids,Rarely,15min,College_Campus,Below_200,167,0,Monthly_Pass,4,5,,Cafe_Chill,Once_Try,5,Interested,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Strong_Yes,Status_Signal,Yes_Somewhat,199_349,274,799_1199,999,Social_Proof,Guided_Stepwise,90_min,5,7,Community_Gallery,Maybe,"The pod should feel like a premium spa, not a DIY store",Probably,Try_Free_Trial
AURA_1504,25_34,Male,Hyderabad,Tier1,Salaried_IT,Above_2L,300000,Telugu,16900,1_2,Occasionally,Instagram|Reels_Shorts,,Fully_Independent,Casual_Hobbyist,Want_To_Be,Fixed,Introvert,Instant,Close_Circle,No_Barrier,Social_Fun,Indian_Classical,Art_Workshop|Escape_Room,App_Sub|Fluid_Kit,Evening|Lunch,3,Solo,,No_Limit,Office_Campus,700_1200,851,13500,Group_Discount,1,4,Google_Search,Cafe_Chill,Once_month,8,Interested,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,Not_Motivated,Wellness,Yes_Somewhat,Above_499,599,799_1199,999,Planned,Challenge_Mode,45_min,4,9,,Probably,"The pod should feel like a premium spa, not a DIY store",Maybe,Try_Free_Trial
AURA_1505,25_34,Female,Mumbai,Tier1,Salaried_NonIT,50k_1L,75000,Hindi,1900,0,Occasionally,Instagram,Dining_Out|Fitness|Mall_Shopping|Socialising,Consult_Partner,Curious_Beginner,Want_To_Be,Growth,Extrovert,Instant,Close_Circle,Too_Expensive,Social_Fun,Calligraphy|Fluid_Pour|Mandala|Pottery|Resin,Cooking_Class|Gaming_Zone|VR_Experience|Yoga_Wellness,Mandala_Kit|Watercolour_Set,Evening|Lunch,3,Solo,Occasionally,60min,Mall,400_700,610,2750,Festival_Offer,2,3,Word_of_Mouth,Cafe_Chill,Occasionally,7,Interested,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,Strong_Yes,Status_Signal,Yes_Somewhat,349_499,424,299_499,399,Offer_Driven,Meditative,45_min,3,10,AI_Coaching,Maybe,Integration with Instagram for direct sharing would be amazing,Definitely,Pay_Per_Session
AURA_1506,25_34,Female,Mumbai,Tier1,Homemaker,25k_50k,37500,,2500,3_5,Once_month,LinkedIn,Dining_Out|Gaming|Movies_OTT|Music,Fully_Independent,Complete_Beginner,Want_To_Be,Fixed,Ambivert,Both,Keep_Private,No_Time,Pure_Curiosity,Fluid_Pour|Indian_Classical|Watercolour,VR_Experience,Heritage_Kit|Mandala_Kit,Flexible|Weekend_Only,3,Solo,,30min,Airport_Hotel,200_400,261,0,Festival_Offer,4,3,Word_of_Mouth,Home_OTT,Once_month,6,Maybe,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,Moderate,Status_Signal,Yes_Strongly,Below_99,60,499_799,649,Impulse,Guided_Stepwise,45_min,2,6,AI_Coaching,No,Corporate team building package must have good group pricing,Definitely,Not_Interested_Sub
AURA_1507,25_34,Non_binary,Hyderabad,Tier1,Salaried_NonIT,25k_50k,37500,Hindi,2600,1_2,Occasionally,Instagram|LinkedIn|YouTube,Art_Craft|Gaming|Mall_Shopping|Movies_OTT|Socialising,Fully_Independent,Regular_Hobbyist,Am_Creative,Unsure,Extrovert,Instant,Definitely_Post,No_Time,Stress_Relief,Indian_Classical|Watercolour,Gaming_Zone|Music_Dance,Fluid_Kit|Heritage_Kit|Mandala_Kit|Sketchbook|Watercolour_Set,Afternoon|Evening|Morning,4,Friends,Occasionally,60min,Airport_Hotel,Below_200,454,1000,Bundle_Pack,4,4,,Gaming,2_3_month,7,Interested,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,LinkedIn_Only,Quality_Time,Neutral,99_199,149,,649,Social_Proof,Guided_Freestyle,90_min,5,7,,Probably,The AI coaching should feel like a real teacher,Definitely,Not_Interested_Sub
AURA_1508,25_34,Male,Mumbai,Tier1,Salaried_IT,1L_2L,150000,Marathi,9500,1_2,Occasionally,Instagram|Pinterest|Reels_Shorts,Dining_Out|Fitness|Travel,Consult_Partner,Curious_Beginner,Am_Creative,Growth,Introvert,Instant,Close_Circle,No_Time,Social_Fun,Acrylic|Digital_Art|Indian_Classical|Watercolour,Music_Dance,Gift_Bundle|Sketchbook,Afternoon|Weekend_Only,4,Family_Kids,Occasionally,60min,Cafe_CoWork,700_1200,1062,,Bundle_Pack,2,4,Instagram,Gaming,Once_month,9,Interested,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,LinkedIn_Only,Intrinsic_Skill,Neutral,Above_499,599,299_499,399,Impulse,Guided_Stepwise,90_min,4,8,Skill_Progress,Probably,"I want to learn Madhubani properly, not just doodle",Probably,Not_Interested_Sub
AURA_1509,25_34,Female,Mumbai,Tier1,Salaried_NonIT,25k_50k,37500,,700,1_2,Once_month,Instagram|YouTube,Movies_OTT|Reading|Socialising,Peer_Influenced,Advanced,Am_Creative,Growth,Introvert,Instant,Probably_Post,No_Barrier,Skill_Building,Acrylic|Digital_Art|Mandala|Resin|Watercolour,Art_Workshop|Cooking_Class|Escape_Room,Heritage_Kit,Evening|Lunch,4,Friends,Occasionally,15min,,Below_200,408,1000,Group_Discount,4,4,Word_of_Mouth,Mall_Walk,Unlikely,10,Interested,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,LinkedIn_Only,Wellness,Yes_Somewhat,99_199,149,,649,Social_Proof,Challenge_Mode,45_min,4,10,Pod_Aesthetics,Maybe,I want to see my progress visually tracked over time,Definitely,Try_Free_Trial
AURA_1510,35_44,Male,Delhi_NCR,Tier1,Homemaker,Below_25k,15000,Hindi,500,3_5,Once_month,Instagram,Fitness|Mall_Shopping,Mention_After,Regular_Hobbyist,Somewhat_Creative,Fixed,Ambivert,Both,Definitely_Post,No_Time,Stress_Relief,Resin,Cooking_Class|VR_Experience|Yoga_Wellness,Fluid_Kit|Heritage_Kit,Afternoon|Evening|Morning,3,Family_Kids,Occasionally,30min,College_Campus,700_1200,1112,500,Monthly_Pass,5,2,Word_of_Mouth,Home_OTT,Once_Try,5,Maybe,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Strong_Yes,Social_Content,Yes_Somewhat,Below_99,60,799_1199,999,Social_Proof,Guided_Freestyle,45_min,2,7,AI_Coaching,Maybe,"I want to learn Madhubani properly, not just doodle",Maybe,Not_Interested_Sub
AURA_1511,35_44,Male,Bengaluru,Tier1,Homemaker,25k_50k,37500,Kannada,1700,3_5,Weekly,Pinterest|YouTube,Fitness|Mall_Shopping|Movies_OTT|Music|Socialising,Mention_After,Curious_Beginner,Somewhat_Creative,Growth,Introvert,Instant,Keep_Private,No_Time,Stress_Relief,Digital_Art|Indian_Classical|Sketching|Watercolour,Escape_Room|Gaming_Zone|Pottery_Studio|Yoga_Wellness,Gift_Bundle|Monthly_Box,Flexible|Morning,2,Partner,Occasionally,30min,College_Campus,Below_200,221,0,First_Free,5,2,Word_of_Mouth,Cafe_Chill,Once_month,8,Interested,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,Strong_Yes,Status_Signal,No,199_349,274,499_799,649,Social_Proof,Challenge_Mode,60_min,3,8,Indian_Art_Content,Maybe,Corporate team building package must have good group pricing,Maybe,Try_Free_Trial
AURA_1513,45_54,Non_binary,Jaipur,Tier2,Salaried_IT,25k_50k,37500,Bengali,2500,6_plus,Once_month,Instagram|YouTube,Movies_OTT|Music|Reading|Socialising,Mention_After,Regular_Hobbyist,Somewhat_Creative,Fixed,Extrovert,Both,Probably_Post,No_Guidance,Skill_Building,Acrylic|Calligraphy|Mandala|Resin|Sketching,Escape_Room|Gaming_Zone,Heritage_Kit|Mandala_Kit|Watercolour_Set,Evening,3,Partner,,60min,Office_Campus,Below_200,363,500,Group_Discount,4,4,WhatsApp,Multiplex,2_3_month,5,Interested,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,Moderate,Quality_Time,Neutral,99_199,149,299_499,399,Offer_Driven,Challenge_Mode,60_min,4,10,Pod_Aesthetics,No,The artwork should be worth showing — printable quality,Probably,Not_Interested_Sub
AURA_1514,Under_18,Female,Pune,Tier1,Student,25k_50k,37500,Hindi,2100,6_plus,Occasionally,YouTube,Art_Craft|Fitness|Movies_OTT|Socialising,Fully_Independent,Advanced,Somewhat_Creative,Unsure,Introvert,Both,Close_Circle,No_Barrier,Skill_Building,Calligraphy|Watercolour,Cooking_Class|Escape_Room|Gaming_Zone|None,App_Sub,Evening,4,Partner,Occasionally,30min,Mall,200_400,406,1000,No_Discount,4,5,WhatsApp,Cafe_Chill,Once_Try,5,Interested,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,Moderate,Quality_Time,Yes_Somewhat,199_349,274,299_499,399,Offer_Driven,Meditative,60_min,5,9,AI_Coaching,Definitely,Would love a monthly challenge or competition,No,Subscribe_Immediately
AURA_1517,25_34,Male,Kolkata,Tier1,Salaried_IT,1L_2L,150000,Bengali,11500,3_5,Once_month,Pinterest|Reels_Shorts|YouTube,Dining_Out|Mall_Shopping|Movies_OTT|Music,Consult_Partner,Casual_Hobbyist,Want_To_Be,Growth,Introvert,Instant,Keep_Private,No_Barrier,Stress_Relief,Indian_Classical|Mandala|Pottery,Art_Workshop|VR_Experience|Yoga_Wellness,Heritage_Kit|Resin_Kit|Session_Kit,Evening|Morning,2,Depends,Occasionally,30min,Cafe_CoWork,Above_1200,1644,2250,First_Free,3,5,Corporate_HR,Gaming,Weekly,6,Interested,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,Strong_Yes,Wellness,Yes_Strongly,Below_99,60,299_499,399,Social_Proof,Guided_Freestyle,20_min,4,8,Indian_Art_Content,Probably,Kids mode is a must for my family visits,Definitely,Try_Free_Trial
AURA_1518,45_54,Male,Kolkata,Tier1,Salaried_NonIT,1L_2L,150000,Bengali,10900,1_2,2_3_month,LinkedIn|None|YouTube,Fitness|Movies_OTT,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Delayed,Close_Circle,No_Time,Skill_Building,Indian_Classical,Music_Dance,Mandala_Kit|Sketchbook|Watercolour_Set,Afternoon|Weekend_Only,2,Colleagues,Frequently,60min,Standalone_Studio,400_700,828,0,Monthly_Pass,2,4,Other,Mall_Walk,Occasionally,6,Interested,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Moderate,Quality_Time,Yes_Somewhat,Above_499,599,No_Box,0,Planned,Meditative,90_min,5,8,Pod_Aesthetics,Probably,Good quality brushes and paints — not cheap materials,Probably,Subscribe_Immediately
